,matchId,gameweek,teamId,playerId,subEventName,timeCat,passAccuracy
339,2500040,33,1609,49876,Head pass,76-90+,66.67
340,2500040,33,1609,49876,High pass,0-15,50.0
341,2500040,33,1609,49876,High pass,16-30,0.0
342,2500040,33,1609,49876,High pass,31-45,0.0
343,2500040,33,1609,49876,High pass,46-60,100.0
344,2500040,33,1609,49876,Simple pass,0-15,96.43
345,2500040,33,1609,49876,Simple pass,16-30,83.33
346,2500040,33,1609,49876,Simple pass,31-45,100.0
347,2500040,33,1609,49876,Simple pass,46-60,94.74
348,2500040,33,1609,49876,Simple pass,61-75,83.33
349,2500040,33,1609,49876,Simple pass,76-90+,84.62
350,2500040,33,1609,49876,Smart pass,61-75,0.0
351,2500040,33,1609,120339,Head pass,46-60,100.0
352,2500040,33,1609,120339,Head pass,76-90+,100.0
353,2500040,33,1609,120339,High pass,16-30,0.0
354,2500040,33,1609,120339,High pass,31-45,100.0
355,2500040,33,1609,120339,Simple pass,0-15,93.94
356,2500040,33,1609,120339,Simple pass,16-30,100.0
357,2500040,33,1609,120339,Simple pass,31-45,100.0
358,2500040,33,1609,120339,Simple pass,46-60,100.0
359,2500040,33,1609,120339,Simple pass,61-75,90.0
360,2500040,33,1609,120339,Simple pass,76-90+,100.0
361,2500040,33,1609,120339,Smart pass,46-60,100.0
362,2500040,33,1609,167145,Cross,16-30,0.0
363,2500040,33,1609,167145,Cross,31-45,0.0
364,2500040,33,1609,167145,Head pass,31-45,0.0
365,2500040,33,1609,167145,Head pass,61-75,0.0
366,2500040,33,1609,167145,High pass,31-45,100.0
367,2500040,33,1609,167145,High pass,46-60,0.0
368,2500040,33,1609,167145,Simple pass,0-15,92.86
369,2500040,33,1609,167145,Simple pass,16-30,100.0
370,2500040,33,1609,167145,Simple pass,31-45,90.91
371,2500040,33,1609,167145,Simple pass,46-60,100.0
372,2500040,33,1609,167145,Simple pass,61-75,100.0
373,2500040,33,1609,167145,Smart pass,31-45,0.0
374,2500040,33,1609,167145,Smart pass,46-60,100.0
375,2500040,33,1609,171283,Cross,76-90+,0.0
376,2500040,33,1609,171283,Head pass,0-15,100.0
377,2500040,33,1609,171283,Head pass,31-45,100.0
378,2500040,33,1609,171283,Head pass,46-60,0.0
379,2500040,33,1609,171283,High pass,0-15,100.0
380,2500040,33,1609,171283,High pass,46-60,0.0
381,2500040,33,1609,171283,High pass,61-75,100.0
382,2500040,33,1609,171283,High pass,76-90+,0.0
383,2500040,33,1609,171283,Launch,76-90+,100.0
384,2500040,33,1609,171283,Simple pass,0-15,100.0
385,2500040,33,1609,171283,Simple pass,16-30,95.0
386,2500040,33,1609,171283,Simple pass,31-45,100.0
387,2500040,33,1609,171283,Simple pass,46-60,83.33
388,2500040,33,1609,171283,Simple pass,61-75,100.0
389,2500040,33,1609,171283,Simple pass,76-90+,100.0
390,2500040,33,1609,230020,Cross,0-15,0.0
391,2500040,33,1609,230020,Cross,46-60,0.0
392,2500040,33,1609,230020,Cross,76-90+,66.67
393,2500040,33,1609,230020,Simple pass,0-15,85.71
394,2500040,33,1609,230020,Simple pass,16-30,87.5
395,2500040,33,1609,230020,Simple pass,31-45,100.0
396,2500040,33,1609,230020,Simple pass,46-60,100.0
397,2500040,33,1609,230020,Simple pass,61-75,100.0
398,2500040,33,1609,230020,Simple pass,76-90+,100.0
399,2500040,33,1609,230020,Smart pass,31-45,100.0
400,2500040,33,1609,230020,Smart pass,46-60,50.0
401,2500040,33,1609,230020,Smart pass,76-90+,0.0
402,2500040,33,1609,370224,Head pass,76-90+,100.0
403,2500040,33,1609,370224,High pass,76-90+,100.0
404,2500040,33,1609,370224,Simple pass,61-75,100.0
405,2500040,33,1609,370224,Simple pass,76-90+,100.0
406,2500040,33,1609,397098,Head pass,31-45,0.0
407,2500040,33,1609,397098,Simple pass,0-15,91.67
408,2500040,33,1609,397098,Simple pass,16-30,81.82
409,2500040,33,1609,397098,Simple pass,31-45,100.0
410,2500040,33,1609,397098,Simple pass,46-60,100.0
411,2500040,33,1609,397098,Simple pass,61-75,66.67
412,2500040,33,1619,383,Cross,0-15,0.0
413,2500040,33,1619,383,Cross,46-60,100.0
414,2500040,33,1619,383,Cross,61-75,50.0
415,2500040,33,1619,383,Cross,76-90+,0.0
416,2500040,33,1619,383,Head pass,61-75,100.0
417,2500040,33,1619,383,High pass,76-90+,100.0
418,2500040,33,1619,383,Launch,16-30,100.0
419,2500040,33,1619,383,Launch,31-45,0.0
420,2500040,33,1619,383,Simple pass,0-15,75.0
421,2500040,33,1619,383,Simple pass,16-30,100.0
422,2500040,33,1619,383,Simple pass,31-45,75.0
423,2500040,33,1619,383,Simple pass,46-60,100.0
424,2500040,33,1619,383,Simple pass,61-75,100.0
425,2500040,33,1619,383,Simple pass,76-90+,66.67
426,2500040,33,1619,383,Smart pass,0-15,100.0
427,2500040,33,1619,703,Head pass,0-15,0.0
428,2500040,33,1619,703,Head pass,46-60,100.0
429,2500040,33,1619,703,Head pass,61-75,100.0
430,2500040,33,1619,703,High pass,0-15,100.0
431,2500040,33,1619,703,High pass,16-30,100.0
432,2500040,33,1619,703,High pass,31-45,100.0
433,2500040,33,1619,703,Launch,46-60,100.0
434,2500040,33,1619,703,Simple pass,0-15,0.0
435,2500040,33,1619,703,Simple pass,16-30,100.0
436,2500040,33,1619,703,Simple pass,31-45,100.0
437,2500040,33,1619,703,Simple pass,46-60,80.0
438,2500040,33,1619,703,Simple pass,61-75,100.0
439,2500040,33,1619,7885,Cross,46-60,50.0
440,2500040,33,1619,7885,Cross,61-75,100.0
441,2500040,33,1619,7885,Cross,76-90+,0.0
442,2500040,33,1619,7885,Head pass,46-60,100.0
443,2500040,33,1619,7885,Head pass,76-90+,50.0
444,2500040,33,1619,7885,High pass,0-15,0.0
445,2500040,33,1619,7885,High pass,46-60,0.0
446,2500040,33,1619,7885,High pass,76-90+,33.33
447,2500040,33,1619,7885,Simple pass,0-15,50.0
448,2500040,33,1619,7885,Simple pass,16-30,50.0
449,2500040,33,1619,7885,Simple pass,31-45,100.0
450,2500040,33,1619,7885,Simple pass,46-60,100.0
451,2500040,33,1619,7885,Simple pass,61-75,75.0
452,2500040,33,1619,7885,Simple pass,76-90+,100.0
453,2500040,33,1619,7899,Head pass,16-30,100.0
454,2500040,33,1619,7899,Head pass,31-45,100.0
455,2500040,33,1619,7899,Head pass,46-60,100.0
456,2500040,33,1619,7899,Head pass,61-75,100.0
457,2500040,33,1619,7899,Head pass,76-90+,100.0
458,2500040,33,1619,7899,High pass,16-30,100.0
459,2500040,33,1619,7899,High pass,46-60,66.67
460,2500040,33,1619,7899,High pass,76-90+,0.0
461,2500040,33,1619,7899,Launch,76-90+,100.0
462,2500040,33,1619,7899,Simple pass,0-15,66.67
463,2500040,33,1619,7899,Simple pass,16-30,85.71
464,2500040,33,1619,7899,Simple pass,31-45,100.0
465,2500040,33,1619,7899,Simple pass,46-60,100.0
466,2500040,33,1619,7899,Simple pass,61-75,100.0
467,2500040,33,1619,7899,Simple pass,76-90+,100.0
468,2500040,33,1619,8136,Head pass,16-30,100.0
469,2500040,33,1619,8136,Head pass,31-45,100.0
470,2500040,33,1619,8136,Head pass,46-60,50.0
471,2500040,33,1619,8136,Head pass,76-90+,33.33
472,2500040,33,1619,8136,High pass,0-15,50.0
473,2500040,33,1619,8136,High pass,46-60,100.0
474,2500040,33,1619,8136,Simple pass,0-15,100.0
475,2500040,33,1619,8136,Simple pass,16-30,83.33
476,2500040,33,1619,8136,Simple pass,31-45,66.67
477,2500040,33,1619,8136,Simple pass,46-60,100.0
478,2500040,33,1619,8136,Simple pass,61-75,100.0
479,2500040,33,1619,8136,Simple pass,76-90+,75.0
480,2500040,33,1619,8144,Cross,0-15,100.0
481,2500040,33,1619,8144,Cross,61-75,50.0
482,2500040,33,1619,8144,Cross,76-90+,0.0
483,2500040,33,1619,8144,Head pass,31-45,100.0
484,2500040,33,1619,8144,Head pass,76-90+,100.0
485,2500040,33,1619,8144,Launch,31-45,0.0
486,2500040,33,1619,8144,Simple pass,0-15,100.0
487,2500040,33,1619,8144,Simple pass,16-30,33.33
488,2500040,33,1619,8144,Simple pass,31-45,66.67
489,2500040,33,1619,8144,Simple pass,46-60,100.0
490,2500040,33,1619,8144,Simple pass,61-75,100.0
491,2500040,33,1619,8144,Simple pass,76-90+,100.0
492,2500040,33,1619,8384,Cross,76-90+,0.0
493,2500040,33,1619,8384,Head pass,0-15,0.0
494,2500040,33,1619,8384,Head pass,16-30,0.0
495,2500040,33,1619,8384,High pass,46-60,50.0
496,2500040,33,1619,8384,Simple pass,0-15,50.0
497,2500040,33,1619,8384,Simple pass,46-60,100.0
498,2500040,33,1619,8384,Simple pass,61-75,100.0
499,2500040,33,1619,8580,Hand pass,0-15,100.0
500,2500040,33,1619,8580,Hand pass,46-60,100.0
501,2500040,33,1619,8580,Hand pass,76-90+,100.0
502,2500040,33,1619,8580,High pass,46-60,100.0
503,2500040,33,1619,8580,Launch,0-15,100.0
504,2500040,33,1619,8580,Launch,16-30,100.0
505,2500040,33,1619,8580,Launch,46-60,50.0
506,2500040,33,1619,8580,Launch,61-75,100.0
507,2500040,33,1619,8580,Simple pass,0-15,100.0
